year,bowler,economy,bowling_strike_rate,bowling_average,per_matches_played,per_balls_faced,per_out,per_runs,per_extras,F,run_1,out_1,str_rate1,bowl_avg1,eco_1,ext,bf,RFM_Segment_Concat,cluster
2017,HV Patel,10.08,8.333333333333334,14.0,7.6923076923076925,1.6622340425531914,3.79746835443038,2.177293934681182,0.9615384615384616,1,1,2,1,2,4,1,1,11241,2
2018,HV Patel,8.807339449541283,15.571428571428573,22.857142857142854,35.714285714285715,6.703567035670357,8.75,6.938421509106678,11.111111111111109,2,2,3,2,3,4,3,2,22343,4
2019,HV Patel,7.961538461538463,17.333333333333332,23.0,7.142857142857142,1.444043321299639,1.8072289156626504,1.4447236180904524,4.123711340206185,1,1,1,3,3,3,2,1,11132,1
2020,HV Patel,7.6530612244897975,32.666666666666664,41.66666666666666,29.411764705882355,4.489234997709574,2.727272727272727,4.407616361071931,8.264462809917356,2,2,2,4,4,3,3,2,22233,4
2021,HV Patel,8.325842696629213,9.368421052631579,13.0,100.0,20.412844036697248,39.58333333333333,21.762114537444933,20.0,4,4,4,1,2,3,4,4,44434,8
2012,SP Narine,5.601063829787233,16.0,14.936170212765957,62.74509803921568,12.48339973439575,15.015974440894569,10.601026880096649,11.578947368421053,3,3,4,2,2,1,3,3,33413,6
2013,SP Narine,5.428176795580111,16.454545454545453,14.886363636363635,100.0,19.939410630680253,22.110552763819094,16.346393810831046,5.769230769230768,4,4,4,2,2,1,2,4,44412,8
2014,SP Narine,5.42590431738623,19.044444444444444,17.22222222222222,69.23076923076923,13.144171779141107,13.432835820895527,10.15461215932914,10.138248847926267,3,3,4,3,2,1,3,3,33413,6
2015,SP Narine,5.590909090909091,21.043478260869566,19.608695652173914,71.42857142857143,14.413341274568195,12.921348314606742,11.045799657114868,15.10204081632653,3,3,3,3,2,1,4,4,33314,6
2016,SP Narine,6.164739884393064,20.96969696969697,21.545454545454547,64.44444444444444,13.130929791271347,13.043478260869565,10.821917808219178,11.29032258064516,3,3,4,3,3,1,3,3,33413,6
2017,SP Narine,6.108285479901558,20.316666666666666,20.683333333333334,91.07142857142857,18.25943678849611,15.625,15.281369289496366,14.19068736141907,4,4,4,3,3,1,4,4,44414,8
2018,SP Narine,6.593785960874567,24.13888888888889,26.527777777777782,67.27272727272727,11.956521739130435,9.0,10.412123855211512,6.903765690376567,3,3,3,4,3,2,3,3,33323,6
2019,SP Narine,6.414587332053743,26.05,27.85,59.45945945945946,11.087465418174078,10.050251256281408,8.946353999357534,10.294117647058822,3,3,3,4,3,2,3,3,33323,6
2020,SP Narine,6.594900849858358,29.41666666666667,32.333333333333336,57.69230769230769,10.96273291925466,7.547169811320754,10.26998411858126,7.909604519774012,3,3,3,4,4,2,3,3,33323,6
2021,SP Narine,6.606060606060606,33.0,36.333333333333336,57.14285714285714,11.606096131301285,7.894736842105262,9.855334538878843,11.666666666666664,3,3,3,4,4,2,3,3,33323,6
2012,GB Hogg,6.317757009345795,24.69230769230769,26.0,54.90196078431373,9.890617778462486,7.580174927113703,9.162374627270262,9.027777777777775,3,3,3,4,3,1,3,3,33313,6
2013,GB Hogg,6.7407407407407405,16.2,18.2,29.16666666666667,5.5708390646492445,6.535947712418301,5.6556867619639535,3.5398230088495577,2,2,2,2,2,2,2,2,22222,4
2015,GB Hogg,6.104347826086958,18.157894736842106,18.473684210526315,65.21739130434783,12.504530627038784,13.10344827586207,10.527894421115775,8.854166666666668,3,3,4,3,2,1,3,3,33413,6
2016,GB Hogg,7.1953125,21.33333333333333,25.58333333333333,41.379310344827594,7.231638418079097,6.70391061452514,7.013936486177747,7.000000000000001,2,2,3,3,3,2,3,2,22323,4
2011,GB Hogg,6.626865671641792,22.33333333333333,24.66666666666667,100.0,18.010752688172047,15.789473684210524,16.299559471365637,3.8461538461538463,4,4,4,3,3,2,2,4,44422,8
2014,GB Hogg,7.105263157894738,25.33333333333333,30.0,51.612903225806456,8.404755322090129,5.970149253731343,8.674698795180722,13.190184049079758,3,3,2,4,4,2,4,3,33224,6
2017,GB Hogg,7.10377358490566,19.272727272727273,22.818181818181817,100.0,19.485294117647054,15.942028985507244,16.948008102633356,21.428571428571427,4,4,4,3,3,2,4,4,44424,8
2018,GB Hogg,9.029126213592232,34.333333333333336,51.66666666666666,45.45454545454545,7.686567164179106,4.10958904109589,9.253731343283581,12.76595744680851,2,3,2,4,4,4,4,3,23244,5
2006,GB Hogg,17.076923076923073,0.0,0.0,50.0,5.508474576271187,0.0,12.457912457912457,5.5555555555555545,2,3,1,1,1,4,2,2,23142,5
2007,GB Hogg,8.0,0.0,0.0,11.111111111111109,1.637852593266606,0.0,2.00836820083682,0.0,1,1,1,1,1,3,1,1,11131,1
2012,P Awana,7.753012048192772,18.444444444444443,23.83333333333333,46.66666666666666,9.307541351275582,9.523809523809524,9.880239520958083,12.135922330097088,2,3,3,3,3,3,3,3,23333,5
2013,P Awana,7.265060240963856,20.75,25.125,87.5,17.291666666666668,19.51219512195122,17.501088376142796,11.666666666666664,4,4,4,3,3,2,3,4,44423,8
2014,P Awana,9.863013698630136,16.22222222222222,26.66666666666667,41.17647058823529,7.070217917675545,7.9646017699115035,9.049773755656108,5.63380281690141,2,3,3,2,3,4,2,2,23342,5
2012,RR Bhatkal,17.5,0.0,0.0,6.666666666666668,0.6514657980456027,0.0,1.4553014553014554,0.0,1,1,1,1,1,4,1,1,11141,1
2012,CJ McKay,6.9324324324324325,24.66666666666667,28.5,35.135135135135144,6.642728904847397,5.063291139240507,6.700626959247649,5.594405594405594,2,2,2,4,3,2,2,2,22222,4
2011,CJ McKay,6.705882352941176,8.5,9.5,100.0,18.630136986301373,40.0,16.101694915254235,11.764705882352938,4,4,4,1,1,2,3,4,44423,8
2013,CJ McKay,8.203125,16.0,21.875,54.54545454545454,9.976617303195637,12.5,10.355029585798817,6.024096385542169,3,3,3,2,3,3,3,3,33333,6
2014,CJ McKay,11.265306122448981,49.0,92.0,20.0,4.177323103154305,1.5873015873015872,6.534090909090909,9.836065573770492,1,2,1,4,4,4,3,2,12143,2
2015,CJ McKay,6.9534246575342475,18.25,21.15,70.83333333333334,13.134220942785172,14.184397163120568,12.463170300530347,15.204678362573096,3,3,4,3,3,2,4,3,33424,6
2016,CJ McKay,7.020746887966807,14.176470588235292,16.588235294117652,100.0,19.482619240097012,27.64227642276423,17.337841992007373,19.87577639751553,4,4,4,2,2,2,4,4,44424,8
2017,CJ McKay,7.188679245283018,12.72,15.24,40.54054054054054,7.101384546672622,9.727626459143972,6.493949207431396,9.508196721311474,2,2,3,2,2,2,3,2,22323,4
2010,CJ McKay,3.9230769230769234,0.0,0.0,7.142857142857142,1.5615615615615617,0.0,0.9523809523809524,1.4492753623188406,1,1,1,1,1,1,1,1,11111,1
2012,V Pratap Singh,8.218009478672986,17.583333333333332,24.08333333333333,60.0,11.62534435261708,14.457831325301207,12.61457878655609,9.649122807017543,3,3,4,3,3,3,3,3,33433,6
2012,Azhar Mahmood,6.973509933774833,17.764705882352942,20.647058823529417,54.16666666666666,10.592774465099962,12.686567164179106,10.290237467018471,8.542713567839195,3,3,3,3,3,2,3,3,33323,6
2013,Azhar Mahmood,7.5625,16.0,20.166666666666668,52.17391304347826,10.584343991179713,13.740458015267176,11.7895420591101,4.761904761904762,3,3,4,2,2,3,2,3,33432,6
2015,Azhar Mahmood,7.333333333333332,21.6,26.4,27.02702702702703,4.8582995951417,4.4444444444444455,4.566683964711987,4.179104477611942,2,2,2,3,3,2,2,2,22222,4
2016,Azhar Mahmood,7.625,18.0,22.875,24.0,4.991334488734835,5.7142857142857135,5.308964316797215,8.91089108910891,1,2,2,3,3,3,3,2,12233,2
2014,Azhar Mahmood,7.308781869688384,17.65,21.5,100.0,19.26855895196507,20.618556701030926,19.652650822669106,13.559322033898303,4,4,4,3,3,2,4,4,44424,8
2012,A Chandila,6.142857142857142,16.8,17.2,25.0,4.372722540343571,5.434782608695652,3.820524211461573,0.6622516556291391,1,2,2,2,2,1,1,2,12211,2
2013,A Chandila,6.24,25.0,26.0,44.444444444444436,6.87757909215956,5.357142857142857,6.354378818737271,1.162790697674419,2,2,2,4,3,1,1,2,22211,4
2012,P Negi,6.812030075187969,19.0,21.571428571428577,33.33333333333333,6.235349273323957,6.930693069306932,5.734903152297759,1.7857142857142856,2,2,3,3,3,2,1,2,22321,4
2013,P Negi,6.0,0.0,0.0,6.25,1.2903225806451613,0.0,1.0496568429551878,1.8018018018018016,1,1,1,1,1,1,1,1,11111,1
2014,P Negi,10.325581395348836,43.0,74.0,12.5,2.260778128286015,1.020408163265306,2.9995946493717067,1.818181818181818,1,1,1,4,4,4,2,1,11142,1
2015,P Negi,8.163934426229508,26.142857142857146,35.57142857142857,58.82352941176471,8.900778210116732,6.1946902654867255,9.952038369304557,10.1010101010101,3,3,2,4,4,3,3,3,33233,6
2016,P Negi,8.333333333333334,18.0,25.0,17.142857142857142,1.741654571843251,1.7241379310344829,2.1164021164021163,0.0,1,1,1,3,3,3,1,1,11131,1
2017,P Negi,5.699999999999998,11.764705882352944,11.176470588235292,92.30769230769229,13.297872340425535,21.518987341772156,9.849663037843444,11.538461538461537,4,3,4,2,1,1,3,3,43413,8
2018,P Negi,12.25,24.0,49.0,14.285714285714285,1.4084507042253522,1.1904761904761905,2.1865238732708607,0.0,1,1,1,4,4,4,1,1,11141,1
2019,P Negi,8.485714285714286,23.33333333333333,33.0,28.57142857142857,4.361370716510903,4.3478260869565215,4.502046384720328,3.7037037037037033,2,2,2,3,4,3,2,2,22232,4
2012,LJ Wright,7.810344827586207,19.33333333333333,25.16666666666667,28.947368421052637,2.6220614828209765,2.752293577981652,2.907200616095494,1.96078431372549,2,1,2,3,3,3,2,1,21232,3
2013,LJ Wright,8.576086956521738,20.444444444444443,29.222222222222218,42.857142857142854,5.716060888474683,5.625,6.4037009982955935,4.245283018867925,2,2,2,3,3,3,2,2,22232,4
2011,LJ Wright,9.214285714285714,56.0,86.0,100.0,15.342465753424658,5.0,18.220338983050848,17.647058823529417,4,4,2,4,4,4,4,4,44244,8
2014,LJ Wright,8.347826086956523,17.25,24.0,31.818181818181817,2.726195179770841,3.418803418803419,2.93040293040293,5.442176870748299,2,1,2,3,3,3,2,1,21232,3
2008,LJ Wright,9.0,30.0,45.0,66.66666666666666,8.241758241758241,3.7037037037037033,11.538461538461537,0.0,3,3,2,4,4,4,1,3,33241,6
2009,LJ Wright,7.820224719101122,29.66666666666667,38.66666666666666,66.66666666666666,9.05391658189217,6.9767441860465125,9.539473684210527,9.090909090909092,3,3,3,4,4,3,3,3,33333,6
2010,LJ Wright,7.2558139534883725,21.5,26.0,27.27272727272727,3.7005163511187606,2.9411764705882346,4.391891891891892,1.2048192771084338,2,2,2,3,3,2,1,2,22221,4
2012,RJ Peterson,6.987951807228916,16.6,19.33333333333333,43.75,6.935933147632313,8.108108108108109,7.148139018979544,2.9962546816479403,2,2,3,2,2,2,2,2,22322,4
2015,RJ Peterson,6.191780821917808,13.6875,14.125,100.0,16.355489171023148,21.917808219178077,15.270270270270268,5.6818181818181825,4,4,4,2,2,1,2,4,44412,8
2016,RJ Peterson,5.74468085106383,47.0,45.0,28.57142857142857,5.562130177514793,2.702702702702702,4.2492917847025495,1.162790697674419,2,2,2,4,4,1,1,2,22211,4
2006,RJ Peterson,8.275862068965518,9.666666666666666,13.333333333333336,66.66666666666666,7.7333333333333325,21.428571428571427,7.984031936127744,2.9411764705882346,3,3,4,1,2,3,2,3,33432,6
2009,RJ Peterson,7.666666666666668,9.0,11.5,16.666666666666664,2.4810475534114405,4.545454545454546,2.756141402037148,0.0,1,1,2,1,1,3,1,1,11231,2
2010,RJ Peterson,9.0,12.0,18.0,9.090909090909092,1.763409257898604,2.409638554216868,2.4556616643929057,0.0,1,1,2,2,2,4,1,1,11241,2
2011,RJ Peterson,7.783783783783782,18.5,24.0,66.66666666666666,10.02710027100271,10.526315789473683,10.835214446952596,5.263157894736842,3,3,3,3,3,3,2,3,33332,6
2013,RJ Peterson,13.0,0.0,0.0,12.5,1.30718954248366,0.0,2.6,0.0,1,1,1,1,1,4,1,1,11141,1
2014,RJ Peterson,7.003412969283277,19.53333333333333,22.8,64.0,10.051457975986278,9.433962264150944,9.612141652613829,6.806282722513089,3,3,3,3,3,2,3,3,33323,6
2012,A Ashish Reddy,8.1301775147929,15.363636363636365,20.818181818181817,60.0,9.311294765840223,13.253012048192772,9.995635093845484,7.894736842105262,3,3,4,2,3,3,3,3,33433,6
2013,A Ashish Reddy,10.097560975609756,13.666666666666664,23.0,16.666666666666664,1.0815088367185441,1.4354066985645932,1.557913750282231,0.9478672985781992,1,1,1,2,3,4,1,1,11141,1
2015,A Ashish Reddy,7.945945945945946,9.25,12.25,28.57142857142857,2.3611997447351634,5.063291139240507,2.4281466798810705,1.851851851851852,2,1,2,1,2,3,2,1,21232,3
2016,A Ashish Reddy,10.17391304347826,23.0,39.0,11.764705882352938,1.1465603190428717,1.020408163265306,1.5770319450060657,0.9345794392523364,1,1,1,3,4,4,1,1,11141,1
2012,R Shukla,9.473684210526317,0.0,0.0,5.882352941176469,0.9165460684997588,0.0,1.2557555462536627,1.4184397163120568,1,1,1,1,1,4,1,1,11141,1
2013,R Shukla,8.377358490566037,13.25,18.5,16.666666666666664,2.430077945896378,3.571428571428571,3.0142566191446027,3.4883720930232562,1,1,2,2,2,3,2,1,11232,2
2014,R Shukla,9.724137931034484,19.33333333333333,31.33333333333333,21.428571428571427,3.7060702875399363,5.0,4.601076847772883,7.801418439716313,1,2,2,3,4,4,3,2,12243,2
2012,MJ Clarke,6.090909090909091,22.0,22.33333333333333,31.25,3.4645669291338583,3.79746835443038,2.9004329004329006,4.385964912280701,2,1,2,3,3,1,2,2,21212,3
2005,MJ Clarke,7.2,30.0,36.0,100.0,12.145748987854251,5.5555555555555545,10.557184750733137,0.0,4,3,2,4,4,2,1,3,43221,8
2007,MJ Clarke,8.105263157894736,19.0,25.66666666666667,55.555555555555564,5.18653321201092,4.6875,6.443514644351463,9.090909090909092,3,2,2,3,3,3,3,2,32233,6
2009,MJ Clarke,7.75,24.0,31.0,22.222222222222218,2.5236593059936907,2.3255813953488373,2.7827648114901256,0.0,1,1,2,4,4,3,1,1,11231,2
2010,MJ Clarke,9.0,48.0,72.0,42.857142857142854,2.8828828828828827,0.8849557522123894,4.033613445378151,1.4492753623188406,2,2,1,4,4,4,1,1,22141,4
2012,BW Hilfenhaus,6.1802575107296125,15.533333333333333,16.0,33.33333333333333,6.557838446383338,8.196721311475411,5.876591576885407,8.333333333333332,2,2,3,2,2,1,3,2,22313,4
2014,BW Hilfenhaus,7.886977886977887,21.42105263157895,28.157894736842106,66.66666666666666,12.762621511445591,11.309523809523812,13.190335305719922,14.835164835164836,3,4,3,3,3,3,4,3,34334,7
2011,BW Hilfenhaus,5.142857142857143,16.333333333333332,14.0,66.66666666666666,13.387978142076507,11.111111111111109,11.475409836065571,11.111111111111109,3,3,3,2,2,1,3,4,33313,6
2013,BW Hilfenhaus,11.04,0.0,0.0,100.0,20.0,0.0,22.549019607843142,20.0,4,4,1,1,1,4,4,4,44144,8
2015,BW Hilfenhaus,7.700534759358288,12.466666666666667,16.0,29.629629629629626,5.851063829787233,8.823529411764708,5.876591576885407,9.947643979057592,2,2,3,2,2,3,3,2,22333,4
2016,BW Hilfenhaus,8.215384615384616,16.25,22.25,85.71428571428571,14.857142857142858,16.666666666666664,16.54275092936803,20.0,4,4,4,2,3,3,4,4,44434,8
2017,BW Hilfenhaus,7.615384615384616,23.83333333333333,30.25,66.66666666666666,11.541565778853915,9.022556390977444,12.435765673175744,23.33333333333333,3,3,3,3,4,3,4,3,33334,6
2007,BW Hilfenhaus,4.615384615384616,17.333333333333332,13.333333333333336,22.222222222222218,4.731574158325751,4.6875,3.3472803347280333,11.111111111111109,1,1,2,3,2,1,3,2,11213,2
2009,BW Hilfenhaus,6.193548387096773,18.6,19.2,44.444444444444436,9.779179810725553,11.627906976744184,8.617594254937162,5.494505494505495,2,3,3,3,2,1,2,3,23312,5
2012,SPD Smith,7.945945945945946,24.66666666666667,32.666666666666664,18.51851851851852,2.362707535121328,2.2900763358778624,2.678327411861164,0.4878048780487805,1,1,2,4,4,3,1,1,11231,2
2011,SPD Smith,8.149253731343284,13.4,18.2,44.444444444444436,6.0360360360360374,8.333333333333332,6.760772659732541,5.263157894736842,2,2,3,2,2,3,2,2,22332,4
2018,SPD Smith,8.666666666666666,12.0,17.333333333333332,30.0,3.0354131534569984,5.882352941176469,3.4666666666666663,6.722689075630252,2,1,2,2,2,4,3,1,21243,3
2010,SPD Smith,7.598455598455598,15.235294117647056,19.294117647058822,53.846153846153854,7.889125799573561,8.173076923076923,9.018421776189168,2.5974025974025974,3,3,3,2,2,3,2,3,33332,6
2014,SPD Smith,4.0,0.0,0.0,7.6923076923076925,0.3978779840848806,0.0,0.23696682464454974,0.0,1,1,1,1,1,1,1,1,11111,1
2012,AD Russell,10.69767441860465,129.0,230.0,19.51219512195122,2.635342185903984,0.392156862745098,4.062886415827592,1.4285714285714286,1,2,1,4,4,4,1,1,12141,2
2013,AD Russell,7.710280373831776,30.57142857142857,39.285714285714285,50.0,5.738803968892463,4.166666666666666,6.510416666666668,6.882591093117409,2,2,2,4,4,3,3,2,22233,4
2014,AD Russell,7.859564164648911,17.208333333333332,22.54166666666667,57.44680851063831,7.462956270328876,8.540925266903917,8.428104066053901,7.9113924050632916,3,3,3,3,3,3,3,2,33333,6
2015,AD Russell,7.647887323943663,19.58620689655172,24.96551724137931,68.29268292682927,11.589471536421136,12.083333333333336,11.820408163265304,14.11042944785276,3,3,3,3,3,3,4,3,33334,6
2016,AD Russell,7.601123595505617,13.692307692307693,17.346153846153847,71.42857142857143,13.24404761904762,18.439716312056735,13.543543543543544,17.7734375,3,4,4,2,2,3,4,3,34434,7
2018,AD Russell,8.326530612244897,15.891891891891891,22.05405405405405,60.37735849056603,9.1233514352211,10.632183908045976,9.676271789398793,9.207708779443255,3,3,3,2,3,3,3,3,33333,6
2019,AD Russell,9.483870967741936,18.944444444444443,29.944444444444446,58.82352941176471,8.128724672228843,10.112359550561797,9.454481669882476,6.7193675889328075,3,3,3,3,4,4,3,3,33343,6
2020,AD Russell,8.307692307692307,20.58333333333333,28.5,43.75,6.4006219227779235,6.521739130434782,7.289002557544758,7.788161993769469,2,2,2,3,3,3,3,2,22233,4
2021,AD Russell,9.818181818181818,9.428571428571429,15.428571428571427,71.42857142857143,7.737397420867528,18.421052631578945,9.764918625678119,10.0,3,3,4,1,2,4,3,3,33443,6
2017,AD Russell,8.625,0.0,0.0,22.222222222222218,2.9330889092575623,0.0,3.5631293570875293,4.6875,1,2,1,1,1,3,2,1,12132,2
2011,AD Russell,7.6923076923076925,39.0,50.0,100.0,13.448275862068966,6.25,16.286644951140065,17.94871794871795,4,4,2,4,4,3,4,4,44234,8
2012,K Upadhyay,8.25,0.0,0.0,6.25,1.2598425196850394,0.0,1.4285714285714286,0.0,1,1,1,1,1,3,1,1,11131,1
2013,K Upadhyay,8.625,0.0,0.0,12.5,1.6632016632016633,0.0,1.914273824386184,1.7241379310344829,1,1,1,1,1,3,1,1,11131,1
2012,Sunny Gupta,14.210526315789476,0.0,0.0,5.5555555555555545,0.8907641819034223,0.0,1.709077098366882,1.7857142857142856,1,1,1,1,1,4,1,1,11141,1
2013,MG Johnson,6.6593406593406606,17.5,19.423076923076927,76.0,15.056254136333553,16.99346405228758,13.604525862068966,17.972350230414747,3,4,4,3,2,2,4,4,34424,7
2014,MG Johnson,7.5,20.0,25.0,82.35294117647058,16.464891041162232,15.044247787610619,16.025641025641026,17.6056338028169,4,4,4,3,3,3,4,4,44434,8
2015,MG Johnson,8.458149779735683,25.222222222222218,35.555555555555564,36.0,7.049689440993791,6.569343065693432,7.577551503670376,8.16326530612245,2,2,2,4,4,3,3,2,22233,4
2016,MG Johnson,8.319327731092438,17.0,23.57142857142857,22.72727272727273,4.624951418577536,5.737704918032787,5.045871559633029,5.925925925925927,1,2,2,2,3,3,2,2,12232,2
2017,MG Johnson,5.3850415512465375,14.44,12.96,57.69230769230769,11.61145062721132,14.88095238095238,8.857299070530345,17.76649746192893,3,3,4,2,2,1,4,3,33414,6
2018,MG Johnson,7.485530546623794,103.66666666666669,129.33333333333334,46.42857142857143,9.427099120945739,1.8404907975460123,8.844312742192841,15.384615384615385,2,3,1,4,4,3,4,3,23134,5
2007,MG Johnson,5.651162790697674,14.333333333333336,13.5,77.7777777777778,15.650591446769793,18.75,13.556485355648535,16.161616161616163,3,4,4,2,2,1,4,4,34414,7
2008,MG Johnson,12.461538461538463,0.0,0.0,50.0,7.7844311377245505,0.0,17.088607594936708,44.444444444444436,2,4,1,1,1,4,4,3,24144,5
2009,MG Johnson,5.323943661971831,17.75,15.75,44.444444444444436,7.465825446898003,9.30232558139535,5.655296229802513,14.285714285714285,2,2,3,3,2,1,4,2,22314,4
2010,MG Johnson,5.898305084745762,16.38888888888889,16.11111111111111,85.71428571428571,17.71771771771772,15.929203539823007,16.246498599439775,21.73913043478261,4,4,4,2,2,1,4,4,44414,8
2011,MG Johnson,8.181818181818182,16.5,22.5,66.66666666666666,13.34231805929919,14.634146341463413,15.151515151515152,5.084745762711865,3,4,4,2,3,3,2,4,34432,7
2013,JJ Bumrah,8.933333333333334,15.0,22.33333333333333,10.526315789473683,1.965923984272608,2.4390243902439024,2.5131282820705176,4.216867469879518,1,1,2,2,3,4,2,1,11242,2
2014,JJ Bumrah,7.121951219512195,41.0,48.66666666666666,73.33333333333333,13.583655438983989,8.21917808219178,13.147230977037372,12.0,3,4,3,4,4,2,3,4,34323,7
2015,JJ Bumrah,10.775510204081634,32.666666666666664,58.66666666666666,25.0,4.989816700610998,3.1578947368421053,6.8482490272373555,6.451612903225807,1,2,2,4,4,4,3,2,12243,2
2016,JJ Bumrah,6.771322620519159,16.854166666666668,19.02083333333333,100.0,19.36333173767353,21.524663677130047,18.97339983374896,15.162454873646206,4,4,4,2,2,2,4,4,44424,8
2017,JJ Bumrah,6.804123711340206,15.729729729729732,17.83783783783784,64.28571428571429,11.356097560975613,14.682539682539685,9.984871406959153,10.9717868338558,3,3,4,2,2,2,3,3,33423,6
